resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,is_podium,qualy_position,q1,q2,q3,median_gap_leader,std_gap_leader,q1_sec,q2_sec,q3_sec,best_qualy_sec,qualy_delta_sec,year,round,prior_points,prior_position,prior_wins
18563,768,595,113,43,15.0,\N,R,21,0.0,80,\N,\N,\N,\N,\N,\N,121,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18564,768,527,114,88,18.0,\N,R,22,0.0,68,\N,\N,\N,\N,\N,\N,7,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18565,768,512,113,7,22.0,\N,R,23,0.0,52,\N,\N,\N,\N,\N,\N,38,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18566,768,563,120,89,29.0,\N,R,24,0.0,38,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18567,768,562,110,25,10.0,\N,R,25,0.0,21,\N,\N,\N,\N,\N,\N,48,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18568,768,514,113,14,4.0,\N,R,26,0.0,1,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18569,768,537,107,97,1.0,\N,R,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18570,768,596,107,5,2.0,\N,R,28,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18571,768,597,113,4,5.0,\N,R,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18572,768,510,113,31,16.0,\N,R,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18573,768,598,113,92,24.0,\N,R,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18574,768,536,113,68,27.0,\N,R,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18575,768,599,114,57,28.0,\N,R,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,4,0.0,20,0.0
18576,769,479,118,4,5.0,1,1,1,8.0,24,1:37:06.3,5826300,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,5,0.0,35,0.0
18577,769,578,6,16,1.0,2,2,2,7.0,24,+20.7,5847000,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,5,7.0,6,0.0
18578,769,590,118,6,11.0,3,3,3,4.0,24,+3:00.9,6007200,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,5,0.0,33,0.0
18579,769,477,32,40,12.0,4,4,4,3.0,24,+4:15.5,6081800,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,5,0.0,16,0.0
18580,769,501,66,10,7.0,5,5,5,2.0,23,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,5,8.0,5,0.0
18581,769,482,6,20,6.0,6,6,6,0.0,23,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,5,0.0,20,0.0
18582,769,427,105,28,16.0,7,7,7,0.0,23,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,5,8.0,3,1.0
18583,769,456,87,24,13.0,8,8,8,0.0,23,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,5,3.0,14,0.0
18584,769,347,105,36,14.0,9,9,9,0.0,22,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,5,0.0,24,0.0
18585,769,551,105,26,19.0,10,10,10,0.0,22,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,5,0.0,49,0.0
18586,769,580,105,38,18.0,\N,R,11,0.0,22,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,5,0.0,20,0.0
18587,769,356,87,22,8.0,\N,R,12,0.0,16,\N,\N,\N,\N,\N,\N,25,0,,,,,,,,,,,,1958,5,3.0,13,0.0
18588,769,289,32,42,15.0,\N,R,13,0.0,12,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,5,0.0,31,0.0
18589,769,577,6,18,2.0,\N,R,14,0.0,5,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,5,12.0,2,0.0
18590,769,581,6,14,4.0,\N,R,15,0.0,5,\N,\N,\N,\N,\N,\N,25,0,,,,,,,,,,,,1958,5,4.0,9,0.0
18591,769,554,66,8,10.0,\N,R,16,0.0,5,\N,\N,\N,\N,\N,\N,51,0,,,,,,,,,,,,1958,5,6.0,8,0.0
18592,769,455,105,32,17.0,\N,R,17,0.0,4,\N,\N,\N,\N,\N,\N,86,0,,,,,,,,,,,,1958,5,0.0,20,0.0
18593,769,475,118,2,9.0,\N,R,18,0.0,0,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,5,17.0,1,2.0
18594,769,418,105,30,3.0,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,5,0.0,38,0.0
18595,770,578,6,4,1.0,1,1,1,9.0,50,2:03:21.3,7401300,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,6,14.0,2,0.0
18596,770,475,118,8,6.0,2,2,2,6.0,50,+24.6,7425900,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,6,17.0,1,2.0
18597,770,476,6,6,21.0,3,3,3,4.0,50,+59.7,7461000,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,6,0.0,34,0.0
18598,770,579,105,34,8.0,4,4,4,3.0,50,+2:30.6,7551900,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,6,4.0,14,0.0
18599,770,581,6,42,4.0,5,5,5,2.0,50,+5:24.9,7726200,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,6,4.0,10,0.0
18600,770,356,87,22,12.0,6,6,6,0.0,49,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,6,3.0,17,0.0
18601,770,403,105,36,13.0,7,7,7,0.0,49,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,6,0.0,20,0.0
18602,770,347,105,38,16.0,8,8,8,0.0,48,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,6,0.0,25,0.0
18603,770,583,105,32,15.0,9,9,9,0.0,47,\N,\N,\N,\N,\N,\N,13,0,,,,,,,,,,,,1958,6,0.0,46,0.0
18604,770,526,105,30,18.0,10,10,10,0.0,45,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1958,6,0.0,20,0.0
18605,770,456,87,20,14.0,11,11,11,0.0,37,\N,\N,\N,\N,\N,\N,53,0,,,,,,,,,,,,1958,6,3.0,16,0.0
18606,770,501,66,16,3.0,\N,R,12,0.0,41,\N,\N,\N,\N,\N,\N,25,0,,,,,,,,,,,,1958,6,10.0,4,0.0
18607,770,554,66,14,9.0,\N,R,13,0.0,41,\N,\N,\N,\N,\N,\N,48,0,,,,,,,,,,,,1958,6,6.0,9,0.0
18608,770,590,118,12,10.0,\N,R,14,0.0,35,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,6,4.0,11,0.0
18609,770,289,32,24,19.0,\N,R,15,0.0,33,\N,\N,\N,\N,\N,\N,25,0,,,,,,,,,,,,1958,6,0.0,35,0.0
18610,770,580,105,40,11.0,\N,R,16,0.0,28,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,6,0.0,23,0.0
18611,770,427,66,18,7.0,\N,R,17,0.0,23,\N,\N,\N,\N,\N,\N,48,0,,,,,,,,,,,,1958,6,8.0,5,1.0
18612,770,479,118,10,5.0,\N,R,18,0.0,16,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,6,8.0,6,1.0
18613,770,577,6,2,2.0,\N,R,19,0.0,9,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,6,12.0,3,0.0
18614,770,566,105,28,17.0,\N,R,20,0.0,9,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,6,0.0,20,0.0
18615,770,477,32,26,20.0,\N,R,21,0.0,6,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,6,3.0,15,0.0
18616,771,581,6,1,6.0,1,1,1,8.0,75,2:09:04.2,7744200,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,7,6.0,10,0.0
18617,771,578,6,2,4.0,2,2,2,7.0,75,+24.2,7768400,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,7,23.0,2,1.0
18618,771,456,87,10,3.0,3,3,3,4.0,75,+50.6,7794800,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,7,3.0,18,0.0
18619,771,590,118,9,7.0,4,4,4,3.0,75,+50.8,7795000,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,7,4.0,13,0.0
18620,771,501,66,20,2.0,5,5,5,2.0,75,+1:14.8,7819000,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,7,10.0,4,0.0
18621,771,356,87,11,10.0,6,6,6,0.0,75,+1:23.2,7827400,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,7,3.0,17,0.0
18622,771,479,118,8,9.0,7,7,7,0.0,74,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,7,8.0,6,1.0
18623,771,427,87,4,12.0,8,8,8,0.0,73,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,7,8.0,5,1.0
18624,771,566,105,5,15.0,9,9,9,0.0,72,\N,\N,\N,\N,\N,\N,13,0,,,,,,,,,,,,1958,7,0.0,51,0.0
18625,771,476,6,3,11.0,\N,R,10,0.0,59,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,7,4.0,12,0.0
18626,771,347,105,22,13.0,\N,R,11,0.0,49,\N,\N,\N,\N,\N,\N,6,0,,,,,,,,,,,,1958,7,0.0,25,0.0
18627,771,583,105,6,18.0,\N,R,12,0.0,44,\N,\N,\N,\N,\N,\N,6,0,,,,,,,,,,,,1958,7,0.0,29,0.0
18628,771,437,87,12,16.0,\N,R,13,0.0,40,\N,\N,\N,\N,\N,\N,8,0,,,,,,,,,,,,1958,7,0.0,20,0.0
18629,771,475,118,7,1.0,\N,R,14,0.0,25,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,7,23.0,1,2.0
18630,771,477,32,17,5.0,\N,R,15,0.0,21,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,7,3.0,16,0.0
18631,771,554,66,19,8.0,\N,R,16,0.0,19,\N,\N,\N,\N,\N,\N,22,0,,,,,,,,,,,,1958,7,6.0,11,0.0
18632,771,549,125,15,17.0,\N,R,17,0.0,19,\N,\N,\N,\N,\N,\N,6,0,,,,,,,,,,,,1958,7,0.0,20,0.0
18633,771,502,32,18,20.0,\N,R,18,0.0,19,\N,\N,\N,\N,\N,\N,25,0,,,,,,,,,,,,1958,7,0.0,20,0.0
18634,771,289,32,16,14.0,\N,R,19,0.0,17,\N,\N,\N,\N,\N,\N,25,0,,,,,,,,,,,,1958,7,0.0,38,0.0
18635,771,486,125,14,19.0,\N,R,20,0.0,7,\N,\N,\N,\N,\N,\N,80,0,,,,,,,,,,,,1958,7,0.0,20,0.0
18636,772,479,118,8,2.0,1,1,1,8.0,15,2:21:15.0,8475000,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,8,8.0,7,1.0
18637,772,456,87,10,6.0,2,2,2,6.0,15,+3:29.7,8684700,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,8,7.0,9,0.0
18638,772,427,87,11,7.0,3,3,3,4.0,15,+5:11.2,8786200,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,8,8.0,6,1.0
18639,772,476,6,4,5.0,4,4,4,3.0,15,+6:16.3,8851300,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,8,4.0,14,0.0
18640,772,360,87,20,12.0,5,5,5,0.0,15,+6:26.3,8861300,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,8,0.0,20,0.0
18641,772,431,95,21,13.0,6,6,6,0.0,15,+6:32.4,8867400,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,8,0.0,20,0.0
18642,772,437,87,26,11.0,7,7,7,0.0,15,+6:59.3,8894300,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,8,0.0,41,0.0
18643,772,459,87,30,14.0,8,8,8,0.0,15,+7:09.9,8904900,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,8,0.0,20,0.0
18644,772,403,6,23,10.0,9,9,9,0.0,15,+7:45.5,8940500,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,8,0.0,23,0.0
18645,772,477,32,12,24.0,10,10,10,0.0,13,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,8,3.0,18,0.0
18646,772,549,32,28,16.0,11,11,11,0.0,13,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,8,0.0,47,0.0
18647,772,578,6,3,1.0,\N,R,12,0.0,11,\N,\N,\N,\N,\N,\N,8,0,,,,,,,,,,,,1958,8,30.0,1,1.0
18648,772,581,6,2,4.0,\N,R,13,0.0,10,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,8,14.0,3,1.0
18649,772,455,87,22,17.0,\N,R,14,0.0,9,\N,\N,\N,\N,\N,\N,22,0,,,,,,,,,,,,1958,8,0.0,49,0.0
18650,772,501,66,6,8.0,\N,R,15,0.0,9,\N,\N,\N,\N,\N,\N,23,0,,,,,,,,,,,,1958,8,12.0,5,0.0
18651,772,600,87,27,23.0,\N,R,16,0.0,4,\N,\N,\N,\N,\N,\N,48,0,,,,,,,,,,,,1958,8,0.0,20,0.0
18652,772,289,32,25,22.0,\N,R,17,0.0,4,\N,\N,\N,\N,\N,\N,108,0,,,,,,,,,,,,1958,8,0.0,39,0.0
18653,772,554,66,5,9.0,\N,R,18,0.0,4,\N,\N,\N,\N,\N,\N,22,0,,,,,,,,,,,,1958,8,6.0,13,0.0
18654,772,430,95,18,15.0,\N,R,19,0.0,3,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,8,0.0,35,0.0
18655,772,478,105,17,20.0,\N,R,20,0.0,3,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,8,0.0,20,0.0
18656,772,475,118,7,3.0,\N,R,21,1.0,3,\N,\N,\N,\N,\N,\N,121,0,,,,,,,,,,,,1958,8,23.0,2,2.0
18657,772,601,87,19,18.0,\N,R,22,0.0,2,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,8,0.0,20,0.0
18658,772,484,87,29,25.0,\N,R,23,0.0,1,\N,\N,\N,\N,\N,\N,48,0,,,,,,,,,,,,1958,8,0.0,20,0.0
18659,772,356,87,24,19.0,\N,R,24,0.0,1,\N,\N,\N,\N,\N,\N,4,0,,,,,,,,,,,,1958,8,3.0,17,0.0
18660,772,347,105,16,21.0,\N,R,25,0.0,1,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,8,0.0,25,0.0
18661,772,526,105,14,0.0,\N,W,26,0.0,0,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,8,0.0,34,0.0
18662,773,475,118,2,1.0,1,1,1,8.0,50,2:11:27.80,7887800,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,9,24.0,2,2.0
18663,773,578,6,24,2.0,2,2,2,7.0,50,+5:12.75,8200550,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,9,30.0,1,1.0
18664,773,590,118,6,3.0,3,3,3,4.0,49,\N,\N,\N,\N,\N,\N,11,1,,,,,,,,,,,,1958,9,7.0,11,0.0
18665,773,554,66,8,4.0,4,4,4,3.0,49,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,9,6.0,14,0.0
18666,773,476,6,22,6.0,5,5,5,2.0,49,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,9,7.0,10,0.0
18667,773,501,66,10,7.0,6,6,6,0.0,49,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,9,12.0,8,0.0
18668,773,356,87,14,8.0,7,7,7,0.0,48,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,9,3.0,17,0.0
18669,773,427,87,12,9.0,8,8,8,0.0,48,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,9,12.0,6,1.0
18670,773,456,87,16,11.0,9,9,9,0.0,46,\N,\N,\N,\N,\N,\N,14,0,,,,,,,,,,,,1958,9,13.0,5,0.0
18671,773,566,105,28,10.0,\N,R,10,0.0,47,\N,\N,\N,\N,\N,\N,23,0,,,,,,,,,,,,1958,9,0.0,34,0.0
18672,773,479,118,4,5.0,\N,R,11,0.0,37,\N,\N,\N,\N,\N,\N,20,0,,,,,,,,,,,,1958,9,16.0,3,2.0
18673,773,289,32,20,12.0,\N,R,12,0.0,25,\N,\N,\N,\N,\N,\N,20,0,,,,,,,,,,,,1958,9,0.0,44,0.0
18674,773,477,105,18,13.0,\N,R,13,0.0,15,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,9,3.0,18,0.0
18675,773,347,105,32,14.0,\N,R,14,0.0,9,\N,\N,\N,\N,\N,\N,68,0,,,,,,,,,,,,1958,9,0.0,28,0.0
18676,773,551,105,30,15.0,\N,R,15,0.0,6,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,9,0.0,36,0.0
18677,774,479,118,28,2.0,1,1,1,8.0,70,2:03:47.8,7427800,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,10,16.0,3,2.0
18678,774,578,6,14,3.0,2,2,2,6.0,70,+24.2,7452000,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,10,36.0,1,1.0
18679,774,403,6,18,7.0,3,3,3,5.0,70,+28.3,7456100,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,10,0.0,24,0.0
18680,774,418,105,32,11.0,4,4,4,0.0,69,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,10,0.0,49,0.0
18681,774,456,87,6,14.0,5,5,5,2.0,62,\N,\N,\N,\N,\N,\N,18,0,,,,,,,,,,,,1958,10,13.0,5,0.0
18682,774,289,32,38,12.0,6,6,6,0.0,62,\N,\N,\N,\N,\N,\N,18,0,,,,,,,,,,,,1958,10,0.0,44,0.0
18683,774,477,32,36,16.0,7,7,7,0.0,61,\N,\N,\N,\N,\N,\N,19,0,,,,,,,,,,,,1958,10,3.0,18,0.0
18684,774,551,105,42,21.0,\N,R,8,0.0,57,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,10,0.0,36,0.0
18685,774,543,105,22,20.0,\N,R,9,0.0,51,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,10,0.0,69,0.0
18686,774,554,66,8,8.0,\N,R,10,0.0,42,\N,\N,\N,\N,\N,\N,8,0,,,,,,,,,,,,1958,10,9.0,11,0.0
18687,774,478,105,24,18.0,\N,R,11,0.0,32,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,10,0.0,59,0.0
18688,774,590,118,30,4.0,\N,R,12,0.0,30,\N,\N,\N,\N,\N,\N,25,0,,,,,,,,,,,,1958,10,11.0,9,0.0
18689,774,427,87,2,13.0,\N,R,13,0.0,24,\N,\N,\N,\N,\N,\N,6,0,,,,,,,,,,,,1958,10,12.0,6,1.0
18690,774,475,118,26,1.0,\N,R,14,0.0,17,\N,\N,\N,\N,\N,\N,6,0,,,,,,,,,,,,1958,10,32.0,2,3.0
18691,774,347,66,12,10.0,\N,R,15,0.0,14,\N,\N,\N,\N,\N,\N,7,0,,,,,,,,,,,,1958,10,0.0,28,0.0
18692,774,482,6,20,5.0,\N,R,16,0.0,4,\N,\N,\N,\N,\N,\N,22,0,,,,,,,,,,,,1958,10,0.0,22,0.0
18693,774,583,105,40,19.0,\N,R,17,0.0,2,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,10,0.0,33,0.0
18694,774,566,105,34,17.0,\N,R,18,0.0,1,\N,\N,\N,\N,\N,\N,64,0,,,,,,,,,,,,1958,10,0.0,32,0.0
18695,774,476,6,16,6.0,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,10,9.0,10,0.0
18696,774,501,66,10,9.0,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,10,12.0,8,0.0
18697,774,356,87,4,15.0,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,22,0,,,,,,,,,,,,1958,10,3.0,17,0.0
18698,775,475,118,8,2.0,1,1,1,9.0,53,2:09:15.1,7755100,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,11,32.0,2,3.0
18699,775,578,6,6,1.0,2,2,2,6.0,53,+1:24.7,7839800,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,11,40.0,1,1.0
18700,775,403,6,4,5.0,3,3,3,4.0,53,+1:25.5,7840600,\N,\N,\N,\N,1,1,,,,,,,,,,,,1958,11,5.0,15,0.0
18701,775,347,66,18,8.0,4,4,4,3.0,53,+1:46.7,7861800,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,11,0.0,31,0.0
18702,775,501,66,16,10.0,5,5,5,2.0,53,+2:33.7,7908800,\N,\N,\N,\N,1,0,,,,,,,,,,,,1958,11,12.0,8,0.0
18703,775,418,105,22,13.0,6,6,6,0.0,52,\N,\N,\N,\N,\N,\N,11,0,,,,,,,,,,,,1958,11,0.0,22,0.0
18704,775,456,87,28,14.0,7,7,7,0.0,51,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1958,11,15.0,4,0.0
18705,775,486,87,30,11.0,8,8,8,0.0,50,\N,\N,\N,\N,\N,\N,13,0,,,,,,,,,,,,1958,11,0.0,60,0.0
18706,775,478,105,38,18.0,9,9,9,0.0,50,\N,\N,\N,\N,\N,\N,13,0,,,,,,,,,,,,1958,11,0.0,47,0.0
18707,775,477,32,34,16.0,10,10,10,0.0,49,\N,\N,\N,\N,\N,\N,14,0,,,,,,,,,,,,1958,11,3.0,19,0.0
18708,775,356,87,50,19.0,11,11,11,0.0,49,\N,\N,\N,\N,\N,\N,14,0,,,,,,,,,,,,1958,11,3.0,18,0.0
18709,775,583,105,26,17.0,12,12,12,0.0,48,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1958,11,0.0,35,0.0
18710,775,360,87,52,21.0,13,13,13,0.0,48,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1958,11,0.0,23,0.0
18711,775,602,87,58,23.0,14,14,14,0.0,48,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1958,11,0.0,20,0.0
18712,775,603,87,48,25.0,15,15,15,0.0,48,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1958,11,0.0,20,0.0
18713,775,289,32,32,12.0,16,16,16,0.0,45,\N,\N,\N,\N,\N,\N,17,0,,,,,,,,,,,,1958,11,0.0,24,0.0
18714,775,590,118,12,3.0,\N,R,17,0.0,41,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,11,11.0,9,0.0
18715,775,604,87,54,24.0,\N,R,18,0.0,31,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,11,0.0,20,0.0
18716,775,605,87,56,22.0,\N,R,19,0.0,30,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,11,0.0,20,0.0
18717,775,479,118,10,7.0,\N,R,20,0.0,29,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,11,24.0,3,3.0
18718,775,482,6,2,6.0,\N,R,21,0.0,29,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,11,0.0,25,0.0
18719,775,554,66,14,4.0,\N,R,22,0.0,26,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,11,9.0,11,0.0
18720,775,455,87,24,20.0,\N,R,23,0.0,15,\N,\N,\N,\N,\N,\N,3,0,,,,,,,,,,,,1958,11,0.0,49,0.0
18721,775,541,66,20,15.0,\N,R,24,0.0,15,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,11,0.0,54,0.0
18722,775,427,87,36,9.0,\N,R,25,0.0,9,\N,\N,\N,\N,\N,\N,5,0,,,,,,,,,,,,1958,11,12.0,6,1.0
18723,776,579,105,2,2.0,1,1,1,8.0,100,3:00:55.9,10855900,\N,\N,\N,\N,1,1,,,,,,,,,,,,1957,1,0.0,20,0.0
18724,776,554,105,6,3.0,2,2,2,6.0,100,+18.3,10874200,\N,\N,\N,\N,1,1,,,,,,,,,,,,1957,1,0.0,20,0.0
18725,776,496,105,8,8.0,3,3,3,4.0,99,\N,\N,\N,\N,\N,\N,11,1,,,,,,,,,,,,1957,1,0.0,20,0.0
18726,776,501,105,22,9.0,4,4,4,3.0,98,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18727,776,606,6,20,10.0,5,5,5,1.0,98,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18728,776,607,6,18,11.0,6,6,6,0.0,98,\N,\N,\N,\N,\N,\N,12,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18729,776,347,105,24,13.0,7,7,7,0.0,95,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18730,776,475,105,4,1.0,8,8,8,1.0,93,\N,\N,\N,\N,\N,\N,17,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18731,776,573,6,26,12.0,9,9,9,0.0,91,\N,\N,\N,\N,\N,\N,19,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18732,776,586,105,28,14.0,10,10,10,0.0,90,\N,\N,\N,\N,\N,\N,88,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18733,776,608,6,14,4.0,\N,R,11,0.0,75,\N,\N,\N,\N,\N,\N,36,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18734,776,578,6,16,7.0,\N,R,12,0.0,35,\N,\N,\N,\N,\N,\N,8,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18735,776,577,6,12,6.0,\N,R,13,0.0,31,\N,\N,\N,\N,\N,\N,8,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18736,776,581,6,10,5.0,\N,R,14,0.0,26,\N,\N,\N,\N,\N,\N,8,0,,,,,,,,,,,,1957,1,0.0,20,0.0
18737,777,579,105,32,1.0,1,1,1,9.0,105,3:10:12.8,11412800,\N,\N,\N,\N,1,1,,,,,,,,,,,,1957,2,8.0,1,1.0
18738,777,479,118,20,4.0,2,2,2,6.0,105,+25.2,11438000,\N,\N,\N,\N,1,1,,,,,,,,,,,,1957,2,0.0,20,0.0
18739,777,418,105,2,10.0,3,3,3,4.0,103,\N,\N,\N,\N,\N,\N,12,1,,,,,,,,,,,,1957,2,0.0,20,0.0
18740,777,590,125,10,13.0,4,4,4,3.0,102,\N,\N,\N,\N,\N,\N,13,0,,,,,,,,,,,,1957,2,0.0,20,0.0
18741,777,427,6,30,6.0,5,5,5,2.0,100,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1957,2,0.0,20,0.0
18742,777,356,87,14,15.0,6,6,6,0.0,100,\N,\N,\N,\N,\N,\N,15,0,,,,,,,,,,,,1957,2,0.0,20,0.0
